Title,Category,Questions Average BLEU,Options Average BLEU
"Native Americans for kids: Cherokee, Apache, Navajo, Iroquois and Sioux",Anthropology,0.7455001693214498,0.1770519253473969
Why does everyone hate pigeons?,Science & Technology,0.7535141841429949,0.20949705668930935
What it's like to be a Muslim in America - Dalia Mogahed,Religion,0.7249696199936689,0.7501026403502984
Is it normal to talk to yourself?,Psychology,0.7586105284325374,0.3801796563118315
How tall can a tree grow? - Valentin Hammoudi,Science & Technology,0.7343229247994767,0.6052595918302087
Can you solve the dark matter fuel riddle? - Daniel Finkel,Literature & Language,0.7431733640536972,0.41809162513845505
"Why should you read Toni Morrison's ""Beloved""? - Yen Pham",Literature,0.7102464176290957,0.2605001999814999
Can you outsmart this logical fallacy? - Alex Gendler,Thinking & Learning,0.7130255147065605,0.368904848016809
Einstein's twin paradox explained - Amber Stuver,Mathematics,0.6887585970391532,0.5981164168493185
Why should you wear sunscreen?,Science & Technology,0.7000681585731161,0.39606900468472844
The surprisingly long history of electric cars - Daniel Sperling and Gil Tal,"Design, Engineering & Technology",0.7204155035108849,0.2635273724085592
Food waste causes climate change. Here's how we stop it,Science & Technology,0.7264603759438992,1.0
"How do self-driving cars ""see""? - Sajan Saini","Design, Engineering & Technology",0.7761442548406249,0.3168434988914083
Why is meningitis so dangerous? - Melvin Sanicas,Health,0.7043262840585646,0.5856478660104608
What is phantom traffic and why is it ruining your life? - Benjamin Seibold,"Design, Engineering & Technology",0.7040833440425975,0.3450764968768541
The race to decode a mysterious language - Susan Lupack,Linguistics,0.7199082024452939,0.3666454877302141
What if all the ice melted on Earth?,Science & Technology,0.6778600831613301,0.6507806764241295
Why are you always tired?,Health,0.7069764078093781,0.6219704328020291
"The life, legacy & assassination of an African revolutionary - Lisa Janae Bacon",History,0.7789513787682506,0.6491661590630938
I Like Myself - Children's books read aloud,Literature,0.7510082487232332,0.569228132122017
What is schizophrenia? - Anees Bahji,Health,0.7319478055656898,0.46774274447592196
How do pelicans survive their death-defying dives?,Environmental Science,0.684047207846192,0.1978424839168144
The truth about electroconvulsive therapy (ECT) - Helen M. Farrell,Health,0.725093044469288,0.397917436976768
What is imposter syndrome and how can you combat it? - Elizabeth Cox,Psychology,0.7008810207250169,0.5239819733350983
Fabulous food chains,Environmental Science,0.7209095709082566,0.36698780349687665
How An Igloo Keeps You Warm,"Design, Engineering & Technology",0.7566886116671011,0.37268396104337265
Infinity according to Jorge Luis Borges - Ilan Stavans,Health,0.7111021524610109,0.33576259579152384
Volcanic eruption explained - Steven Anderson,Science & Technology,0.7688807930729364,0.19190308433435077
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.7414873061716516,0.9198599166734862
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.7074138425839303,0.565288624135965
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.7828137981252847,0.27356703151632755
How this disease changes the shape of your cells - Amber M. Yates,Health,0.7167696775539689,0.5450190498036929
The counting by fives song | Counting songs,Numbers & Operations,0.7310359861099986,0.31500267555946654
Why do we have leap years?,Teaching & Education,0.6813456203198681,0.5724574460329795
Is binge watching bad for you?,Health,0.7100710731623795,0.3965652935280095
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.695055820813292,0.8132517847513796
Why do we wrinkle when wet?,Health,0.7272684374921231,0.36157222039470294
3D shapes song | Shapes for kids,Geometry,0.7270130298050288,0.7246581853105765
The most common STI in the world - Emma Bryce,Literature & Language,0.7061455366510332,0.3355290278503917
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.799572545518582,0.3643558047138937
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.7362781703481565,1.0
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.7440870436134023,1.0
The surprising similarities between Twister and intelligence,Health,0.7091727818293642,0.5229544143378762
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.7258876028389245,0.5277979689809269
Why beavers are the smartest thing in fur pants,Science & Technology,0.7377751580655743,0.4709664861669882
Why we should draw more (and photograph less),Physical Fitness,0.6813219121715939,0.35491827251918767
The history of manners,Psychology,0.6804802778294515,0.5311186067672613
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.7171345625992764,0.8411056025060694
Art with Mati and Dada – Henri Matisse,Visual Arts,0.7196575143166537,0.518480222884389
Why don't haircuts hurt?,Science & Technology,0.7377093222495443,0.019026743174153544
An Exercise in Self Compassion,Emotional Health,0.7409304122129361,0.5600266199353444
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.7329232606247144,0.4805691513189503
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.6957653684848519,0.5525213086007582
Why some people don't have an inner monologue,Psychology,0.6211135443998048,0.472599282668806
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.680273924600494,1.0
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.6829679334370325,0.7584412855419788
Climate change will displace millions. Here's how we prepare - Colette Pichon Battle,Science & Technology,0.7355017782153349,0.26850948751861436
The counting by tens song | Counting songs,Numbers & Operations,0.7361005193734477,0.39057185321203836
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.7190432733980202,0.48006320096685445
The physics of surfing - Nick Pizzo,Science & Technology,0.7669452517610033,0.24048993913189495
Why do these deadly insects look like flowers?,Science & Technology,0.7216807780827456,0.4471934928699417
Better know the Mona Lisa,Visual Arts,0.6916030554395756,0.589898356612467
SH | fun phonics | how to read,Literature & Language,0.7258202845075792,0.5366856519086689
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.6856684604161941,0.809090366128566
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.720112321739498,0.5630413311662339
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.7985503286595989,0.40933170688573633
The science of Flint's water crisis,Public Health,0.7010388623833579,0.43537114016314044
How bones make blood - Melody Smith,Health,0.7218683319418856,0.5333272386835751
How soap kills the coronavirus,Public Health,0.681204381744714,0.5619951941545132
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.7726489955264284,0.6556195436734356
The world's ugliest animal,Environmental Science,0.808047975797346,0.23126515263337327
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.7173972403228625,0.534267469060859
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.6944148741423897,0.24659208327762766
What happens when you lose a balloon?,Science & Technology,0.7050628823019813,0.5623046820652863
The quest for the perfect apple,Science & Technology,0.6824410073621598,0.6591873565110158
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.7096675759267123,0.10648853031572389
Why perfect grades don't matter,Teaching & Education,0.6756259815224235,0.9464564690285056
Can you trust your ears? (audio illusions),Health,0.72365997689656,0.3133668534350769
Why is my leg asleep?,Health,0.7263211090718862,0.39175922615100606
Why don't we throw trash in volcanoes?,Science & Technology,0.667871004414693,0.36782651215059925
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.7743886898244848,0.38090648210942774
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.7331400006123814,0.4176720454205437
Why do American schools have such long hours?,Teaching & Education,0.6842358693035231,0.5701448203706229
Here Comes Teacher Cat - Read aloud picture book,Literature,0.7490454023643579,0.23173136056416688
What happens when nature goes viral?,Science & Technology,0.6893852441760483,0.40010015320471953
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.6817397207691323,0.5254139574843266
How Thor got his hammer - Scott A. Mellor,Social Studies,0.7032662262088476,0.5867863759008859
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.767906695976292,0.3467868463899791
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0,0
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.7474843233908569,0.5311514528000238
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.6785938510041871,0.6062962762806495
The Princess and the Pea - Read aloud picture book,Literature,0.7495189311115025,0.4444910526048238
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.7009599119097258,0.6262426278381429
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.7180581352072377,0.5341212721064237
Why parrots can talk like humans,Life Sciences,0.7187922834206704,0.5475729115561646
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.7256268724739563,0.35206867367240785
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.6760134707157153,0.48298808486676137
What is depression? - Helen M. Farrell,Psychology,0.7333005980395398,0.7910261398847473
Why does smoke follow you around a fire?,Science & Technology,0.6874507611980594,0.4557433772854108
How to deal with rejection,Psychology,0.7076945535519281,0.2381049326526687
