Title,Category,Questions Average ROUGE-1,Questions Average ROUGE-2,Questions Average ROUGE-L,Options Average ROUGE-1,Options Average ROUGE-2,Options Average ROUGE-L
"Native Americans for kids: Cherokee, Apache, Navajo, Iroquois and Sioux",Anthropology,0.420984940984941,0.2969324009324009,0.3765404965404965,0.10552521008403362,0.0,0.10552521008403362
Why does everyone hate pigeons?,Science & Technology,0.3035057471264368,0.08391737891737891,0.26471264367816094,0.07928014967488652,0.0,0.06875383388541283
What it's like to be a Muslim in America - Dalia Mogahed,Religion,0.24274595579858738,0.059613526570048314,0.2236983367509683,0.17990847387906211,0.006666666666666666,0.13557623748800218
Is it normal to talk to yourself?,Psychology,0.3041885650581303,0.08466533466533466,0.2916885650581303,0.03222222222222222,0.0,0.03222222222222222
How tall can a tree grow? - Valentin Hammoudi,Science & Technology,0.32802275960170696,0.1021557853910795,0.30387861545756284,0.14580376478427454,0.06666666666666668,0.13950245115537468
Can you solve the dark matter fuel riddle? - Daniel Finkel,Literature & Language,0.3448346034552931,0.10210533610533609,0.2666133355788528,0.03859649122807017,0.0,0.03859649122807017
"Why should you read Toni Morrison's ""Beloved""? - Yen Pham",Literature,0.4729702353124513,0.27571454914254107,0.40968521115786194,0.21003886799475033,0.050849657588788025,0.1982741621123974
Can you outsmart this logical fallacy? - Alex Gendler,Thinking & Learning,0.3113089560148384,0.030769230769230764,0.21949125596184418,0.15533816425120775,0.06801470588235295,0.15099033816425123
Einstein's twin paradox explained - Amber Stuver,Mathematics,0.2669918168719245,0.05612052730696798,0.16923578827175595,0.041261494252873565,0.004347826086956523,0.033385201664400774
Why should you wear sunscreen?,Science & Technology,0.36313047871668563,0.13018479105435626,0.2727146646456991,0.12587986305633364,0.019999535488665923,0.1060775754746343
The surprisingly long history of electric cars - Daniel Sperling and Gil Tal,"Design, Engineering & Technology",0.40241715399610134,0.20231202046035804,0.3431578947368421,0.2159664312295891,0.05928571428571429,0.2159664312295891
Food waste causes climate change. Here's how we stop it,Science & Technology,0.4783943833943834,0.17872727272727273,0.32579772079772085,0.0,0.0,0.0
"How do self-driving cars ""see""? - Sajan Saini","Design, Engineering & Technology",0.3352702768452294,0.14076923076923076,0.2741697075852674,0.12952247679221363,0.01818181818181818,0.11759265223081013
Why is meningitis so dangerous? - Melvin Sanicas,Health,0.25541304240994644,0.05833333333333333,0.18326207676052877,0.32222222222222224,0.12967032967032965,0.3027077497665733
What is phantom traffic and why is it ruining your life? - Benjamin Seibold,"Design, Engineering & Technology",0.28429097731536757,0.11434400102001785,0.25402205924157145,0.09336361737677527,0.0,0.08919695071010861
The race to decode a mysterious language - Susan Lupack,Linguistics,0.28014971885939627,0.11505882352941177,0.24502427083072242,0.24177350427350425,0.12575757575757576,0.20566239316239315
What if all the ice melted on Earth?,Science & Technology,0.44412903225806455,0.11884057971014492,0.3854193548387097,0.18983516483516483,0.05,0.18983516483516483
Why are you always tired?,Health,0.16765417818049397,0.03705263157894737,0.1337917443180601,0.0,0.0,0.0
"The life, legacy & assassination of an African revolutionary - Lisa Janae Bacon",History,0.42594302543151646,0.21068577150071208,0.3700235825555519,0.0,0.0,0.0
I Like Myself - Children's books read aloud,Literature,0.09900793650793652,0.0,0.08757936507936508,0.15318181818181817,0.0,0.07659090909090908
What is schizophrenia? - Anees Bahji,Health,0.42230769230769233,0.034848484848484844,0.3008119658119658,0.0,0.0,0.0
How do pelicans survive their death-defying dives?,Environmental Science,0.45633986928104575,0.1422222222222222,0.3941176470588236,0.13891402714932127,0.02,0.13891402714932127
The truth about electroconvulsive therapy (ECT) - Helen M. Farrell,Health,0.40901875901875895,0.125,0.3867965367965368,0.08333333333333333,0.025,0.08333333333333333
What is imposter syndrome and how can you combat it? - Elizabeth Cox,Psychology,0.33238095238095233,0.1359075706901794,0.2601904761904762,0.10060606060606062,0.04722222222222222,0.10060606060606062
Fabulous food chains,Environmental Science,0.30164026534994276,0.15656645912485737,0.24698619779264944,0.10439976689976689,0.0,0.09959207459207459
How An Igloo Keeps You Warm,"Design, Engineering & Technology",0.25625782912739437,0.04126984126984127,0.20948859835816358,0.15127971443760918,0.025,0.13683526999316473
Infinity according to Jorge Luis Borges - Ilan Stavans,Health,0.2638095238095238,0.0,0.19142857142857145,0.1563561477222468,0.0,0.1465681029496819
Volcanic eruption explained - Steven Anderson,Science & Technology,0.27885447885447884,0.03571428571428571,0.20327006327006325,0.12435631307840857,0.008771929824561403,0.1185083598620343
The strange history of the world's most stolen painting - Noah Charney,Science & Technology,0.38056758056758055,0.1580169779286927,0.36844636844636847,0.21887535351931636,0.09885964912280702,0.20933314134552522
"Why should you read ""The God of Small Things"" by Arundhati Roy? - Laura Wright",Literature,0.5178610760436319,0.23059983896940417,0.3880013049830494,0.10267857142857144,0.0,0.10267857142857144
Performing brain surgery without a scalpel - Hyunsoo Joshua No,"Design, Engineering & Technology",0.31935992787919765,0.014814814814814814,0.29278040718202986,0.1613168380467142,0.04382728657651258,0.15742794915782532
How this disease changes the shape of your cells - Amber M. Yates,Health,0.47724637681159415,0.15526695526695528,0.4598550724637681,0.014285714285714285,0.0,0.014285714285714285
The counting by fives song | Counting songs,Numbers & Operations,0.2906300366300366,0.0676244045809263,0.19562637362637364,0.00909090909090909,0.0,0.00909090909090909
Why do we have leap years?,Teaching & Education,0.21917075566870364,0.04725609756097561,0.18762904784792608,0.03222222222222222,0.0,0.03222222222222222
Is binge watching bad for you?,Health,0.23490873067630602,0.061804029304029305,0.14133228679498405,0.045000000000000005,0.0125,0.045000000000000005
Meet the microscopic life in your home--- and on your face - Anne Madden,"Design, Engineering & Technology",0.17010976639459613,0.0,0.14905713481564875,0.14706709956709957,0.06761904761904762,0.14706709956709957
Why do we wrinkle when wet?,Health,0.2637088122605364,0.059259259259259255,0.16105491698595148,0.0,0.0,0.0
3D shapes song | Shapes for kids,Geometry,0.3682875816993464,0.08811594202898551,0.2447843137254902,0.2,0.1,0.2
The most common STI in the world - Emma Bryce,Literature & Language,0.3771274219521064,0.11754122938530735,0.28381195782037294,0.08978815302344714,0.02761904761904762,0.08978815302344714
Who was the world's first author? - Soraya Field Fiorio,Literature & Language,0.24337754199823164,0.03148148148148148,0.20299292661361626,0.08215542627307333,0.05,0.08215542627307333
Harvey Milk's radical vision of equality - Lillian Faderman,Social Studies,0.4371664846309876,0.1814814814814815,0.39984396941800593,0.06150793650793651,0.014285714285714287,0.06150793650793651
Is human evolution speeding up or slowing down? - Laurence Hurst,Science & Technology,0.2234842039522066,0.04611973392461197,0.13067254887354196,0.0,0.0,0.0
The surprising similarities between Twister and intelligence,Health,0.3629918015902443,0.04460791826309067,0.2585774317142504,0.22838827838827838,0.14393939393939395,0.22838827838827838
Where will you be able to live in 20 years? - Carol Farbotko and Ingrid Boas,Science & Technology,0.27326263297327,0.06825396825396826,0.2065582375761751,0.12311720142602496,0.005,0.11857174688057041
Why beavers are the smartest thing in fur pants,Science & Technology,0.3563624781016085,0.07445887445887446,0.21548282635239158,0.019166666666666665,0.0,0.019166666666666665
Why we should draw more (and photograph less),Physical Fitness,0.18303202174169914,0.013793103448275858,0.13092244672889836,0.1713301301381797,0.035555555555555556,0.14522914778719734
The history of manners,Psychology,0.15551103813172779,0.0,0.14171793468345192,0.0,0.0,0.0
Can you solve the multiplying rabbits riddle? - Alex Gendler,Mathematics,0.35857475857475857,0.21982456140350876,0.3395271395271395,0.1133921633921634,0.0,0.1133921633921634
Art with Mati and Dada – Henri Matisse,Visual Arts,0.2480633968729921,0.045014245014245016,0.17860526879417432,0.025,0.0,0.025
Why don't haircuts hurt?,Science & Technology,0.2611111111111111,0.11428571428571428,0.2611111111111111,0.16450556787368933,0.026620370370370367,0.15297170150111325
An Exercise in Self Compassion,Emotional Health,0.26986901286199005,0.04705882352941177,0.21475841026854994,0.1,0.0,0.1
The secret language of trees - Camille Defrenne and Suzanne Simard,Health,0.32725642984466513,0.08605263157894737,0.24736032594856122,0.06769607843137256,0.04666666666666667,0.06769607843137256
The myth of the Sampo--- an infinite source of fortune and greed - Hanna-Ilona Härmävaara,Literature & Language,0.3935447570332481,0.21564155651112174,0.360153452685422,0.21051920301920304,0.04381313131313132,0.1882969807969808
Why some people don't have an inner monologue,Psychology,0.26803418803418805,0.11666666666666667,0.24581196581196582,0.10687992562992563,0.0,0.10687992562992563
Can you survive nuclear fallout? - Brooke Buddemeier and Jessica S. Wieder,Science & Technology,0.29938061938061933,0.0641025641025641,0.26738061938061936,0.05476706472062509,0.0,0.04950390682588825
The rise and fall of the Lakota Empire - Pekka Hämäläinen,History,0.3255007012622721,0.1365888484329264,0.2830275829827022,0.10990338164251208,0.0,0.10990338164251208
Climate change will displace millions. Here's how we prepare - Colette Pichon Battle,Science & Technology,0.19503607503607506,0.060571428571428575,0.16688792688792692,0.0,0.0,0.0
The counting by tens song | Counting songs,Numbers & Operations,0.20036408098680186,0.08795407491059666,0.1720762397957349,0.039090909090909086,0.0,0.039090909090909086
Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,Science & Technology,0.2768888888888889,0.06944444444444445,0.20607407407407408,0.10805655442955213,0.01944444444444444,0.10553023864007846
The physics of surfing - Nick Pizzo,Science & Technology,0.2659442586399108,0.07142857142857142,0.2505596432552954,0.12756778309409889,0.014285714285714285,0.12230462519936203
Why do these deadly insects look like flowers?,Science & Technology,0.24917905623787978,0.08365384615384615,0.19693169575522518,0.07380952380952381,0.018333333333333333,0.06666666666666668
Better know the Mona Lisa,Visual Arts,0.248222635562789,0.013333333333333332,0.16412010126843887,0.0,0.0,0.0
SH | fun phonics | how to read,Literature & Language,0.3432034632034632,0.1789097744360902,0.3032034632034632,0.0125,0.0071428571428571435,0.0125
What makes neon signs glow? A 360 degree animation - Michael Lipman,"Design, Engineering & Technology",0.2777777777777778,0.09292307692307691,0.1896825396825397,0.014285714285714285,0.0,0.014285714285714285
Prohibition: Banning alcohol was a bad idea... - Rod Phillips,Social Studies,0.2650551032426319,0.015384615384615382,0.15188005346743813,0.16735060690943043,0.03666666666666667,0.16735060690943043
How the COVID-19 vaccines were created so quickly - Kaitlyn Sadtler and Elizabeth Wayne,Health,0.282858934169279,0.0,0.16070219435736677,0.0,0.0,0.0
The science of Flint's water crisis,Public Health,0.19522153209109733,0.0,0.1484968944099379,0.008333333333333335,0.0,0.008333333333333335
How bones make blood - Melody Smith,Health,0.4227586206896552,0.10335236422192944,0.3138390804597701,0.15729876403789447,0.06706349206349208,0.15729876403789447
How soap kills the coronavirus,Public Health,0.29410192394842005,0.10198722860791827,0.24297647591974622,0.26994227994227993,0.12128879892037787,0.26994227994227993
What makes TB the world's most infectious killer? - Melvin Sanicas,Science & Technology,0.3465872826863539,0.023529411764705882,0.3465872826863539,0.026666666666666665,0.0,0.02
The world's ugliest animal,Environmental Science,0.3746464646464646,0.11479500891265597,0.26575757575757575,0.218474633692025,0.04384395424836601,0.20953297007005448
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.2852421652421652,0.0,0.15002849002849006,0.19984126984126985,0.03928571428571429,0.19324786324786325
The imaginary king who changed the real world - Matteo Salvadore,Social Studies,0.3348148148148148,0.13501298701298703,0.2770370370370371,0.19940088066238962,0.02519230769230769,0.17471745879866082
What happens when you lose a balloon?,Science & Technology,0.4490138389451891,0.14811145510835913,0.3944683843997345,0.1352621866437656,0.014814814814814814,0.13050028188186083
The quest for the perfect apple,Science & Technology,0.24699636688620777,0.06358656823053108,0.18675428882283227,0.04518939393939394,0.0,0.04518939393939394
3 bizarre (and delightful) ancient theories about bird migration - Lucy Cooke,Literature & Language,0.37879298121233607,0.04999999999999999,0.338005140021269,0.23542258389596524,0.06017316017316018,0.20881813586198428
Why perfect grades don't matter,Teaching & Education,0.34339080459770116,0.18272727272727274,0.305316091954023,0.0625,0.0,0.0625
Can you trust your ears? (audio illusions),Health,0.4692640692640692,0.1333333333333333,0.4692640692640692,0.09210496946480928,0.0,0.0830416702320727
Why is my leg asleep?,Health,0.29670128340546453,0.015384615384615382,0.21335470784531832,0.0629984675029432,0.004761904761904762,0.05865064141598668
Why don't we throw trash in volcanoes?,Science & Technology,0.10555555555555556,0.0,0.10555555555555556,0.020833333333333336,0.0,0.020833333333333336
Is life meaningless? And other absurd questions - Nina Medvinskaya,Philosophy,0.37682539682539684,0.07967032967032968,0.30920634920634915,0.33916666666666667,0.1,0.33916666666666667
"Why should you read ""Moby Dick""? - Sascha Morrell",Literature & Language,0.36363636363636365,0.1192270531400966,0.2730909090909091,0.11680304172951232,0.0,0.11680304172951232
Why do American schools have such long hours?,Teaching & Education,0.20836438923395445,0.021052631578947368,0.11262939958592133,0.14591395925371758,0.02879256965944273,0.1376648010045593
Here Comes Teacher Cat - Read aloud picture book,Literature,0.41914699792960664,0.1655007082924703,0.3857556935817805,0.12664152681247848,0.0047619047619047615,0.12664152681247848
What happens when nature goes viral?,Science & Technology,0.36952380952380953,0.11190476190476191,0.35619047619047617,0.18801353874883286,0.065,0.17968020541549953
The myth of Loki and the master builder - Alex Gendler,Literature & Language,0.3014402264402264,0.09333333333333334,0.2847735597735598,0.0,0.0,0.0
How Thor got his hammer - Scott A. Mellor,Social Studies,0.2968024132730015,0.06507936507936507,0.2660331825037707,0.08611987857343895,0.010882352941176471,0.08611987857343895
Helping others makes us happier--- but it matters how we do it - Elizabeth Dunn,Psychology,0.30071885907126183,0.08904761904761907,0.2611053325012135,0.12824720486485192,0.011929824561403509,0.12180762048409106
"What is Juneteenth, and why is it important? - Karlos K. Hill and Soraya Field Fiorio",Social Studies,0.2557196838031753,0.051428571428571435,0.22800164318190883,0.08590311004784688,0.02592592592592593,0.0827781100478469
Why should you read Sylvia Plath? - Iseult Gillespie,Literature & Language,0.310153452685422,0.1334199134199134,0.24609548167092923,0.45,0.3,0.45
There may be extraterrestrial life in our solar system - Augusto Carballido,Science & Technology,0.27444880785413744,0.0,0.18226297335203365,0.0,0.0,0.0
The Princess and the Pea - Read aloud picture book,Literature,0.37218925218925214,0.13623655913978494,0.36006804006804005,0.15458242308087508,0.03958333333333333,0.13693536425734568
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.3562795878585352,0.03952941176470588,0.24898357003620158,0.009999999999999998,0.0,0.009999999999999998
The secret society of the Great Dismal Swamp - Dan Sayers,Social Studies,0.4636811665037472,0.23745198368557657,0.32228467470402955,0.04203754578754579,0.0,0.04203754578754579
Why parrots can talk like humans,Life Sciences,0.386028726351307,0.1801065830721003,0.31069163811099293,0.0,0.0,0.0
Your brain hallucinates your conscious reality - Anil Seth,"Consciousness, Sensation and Perception",0.25255572314395847,0.031999999999999994,0.17290095525389643,0.0198842014785168,0.0,0.0198842014785168
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.29082633053221285,0.08023809523809525,0.2658263305322129,0.07817460317460317,0.0,0.07817460317460317
What is depression? - Helen M. Farrell,Psychology,0.2735834570752901,0.09728325801257079,0.23554792938459,0.10333333333333335,0.0,0.10333333333333335
Why does smoke follow you around a fire?,Science & Technology,0.23846013501185914,0.08447043534762834,0.21547162926473273,0.08634259259259258,0.04047619047619048,0.08634259259259258
How to deal with rejection,Psychology,0.3180887000108968,0.05548486601118181,0.23403072899640404,0.20420944848261374,0.04119370825253178,0.17663800693066245
